InstanceID,Found,Depth,Cost,Iterations,Generated,Expanded,Cpu Time,Wall Time,delta,epsilon,pacCondition,Domain
62,1,398,398.0,2,16417,5975,0,8,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
63,1,492,492.0,2,94021,33626,31,33,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
64,1,556,556.0,1,25351,9088,0,6,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
65,1,518,518.0,1,10402,3795,0,3,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
66,1,648,648.0,2,1515715,545007,514,508,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
67,1,637,637.0,2,55230,19604,15,15,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
68,1,557,557.0,1,13271,4810,15,4,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
69,1,591,591.0,2,90766,32612,15,28,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
70,1,480,480.0,1,6429,2403,0,2,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
71,1,721,721.0,2,394704,141611,156,153,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
72,1,578,578.0,2,241620,85767,78,81,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
73,1,742,742.0,2,292758,104780,93,97,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
74,1,553,553.0,2,68163,25086,31,25,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
75,1,550,550.0,1,7365,2730,0,3,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
76,1,890,890.0,1,1499397,537773,312,319,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
77,1,857,857.0,1,338769,121884,109,103,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
78,1,446,446.0,4,123286,44224,31,42,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
79,1,649,649.0,3,427791,153194,171,169,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
80,1,660,660.0,2,516407,184797,124,133,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
81,1,529,529.0,4,232300,84034,93,92,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
82,1,664,664.0,2,313729,112529,109,108,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
83,1,923,923.0,1,441647,159365,156,158,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
84,1,617,617.0,2,142996,51084,46,52,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
85,1,1005,1005.0,1,223289,80614,78,82,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
86,1,692,692.0,2,345928,123903,124,121,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
87,1,553,553.0,2,108181,38778,46,45,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
88,1,747,747.0,3,494699,177330,218,208,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
89,1,678,678.0,2,226596,81470,93,81,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
90,1,551,551.0,2,258111,91815,93,83,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
91,1,513,513.0,4,63277,22614,31,32,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
92,1,560,560.0,1,5783,2171,0,2,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
93,1,833,833.0,1,45245,16388,15,13,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
94,1,836,836.0,1,382361,138249,124,125,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
95,1,648,648.0,1,12953,4699,0,3,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
96,1,471,471.0,2,29072,10334,15,12,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
97,1,404,404.0,2,25603,9276,0,11,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
98,1,751,751.0,2,379562,136271,124,110,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
99,1,499,499.0,2,34800,12382,0,9,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
100,1,505,505.0,3,180078,64128,78,71,0.5,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
51,1,913,913.0,2,277989,99731,93,96,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
52,1,1111,1111.0,1,1152503,413284,390,394,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
53,1,931,931.0,1,2608298,927954,421,442,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
54,1,424,424.0,2,28820,10318,15,8,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
55,1,470,470.0,4,23811,8731,0,9,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
56,1,549,549.0,1,5062,1881,0,2,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
57,1,848,848.0,2,290575,103726,93,90,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
58,1,703,703.0,1,203298,73733,78,81,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
59,1,640,640.0,2,97977,35224,46,46,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
60,1,513,513.0,2,113950,40345,31,36,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
61,1,670,670.0,3,400575,143386,140,143,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
62,1,398,398.0,2,16417,5975,0,6,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
63,1,492,492.0,2,94021,33626,31,29,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
64,1,556,556.0,1,25351,9088,0,6,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
65,1,518,518.0,1,10402,3795,0,4,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
66,1,648,648.0,2,1515715,545007,468,491,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
67,1,637,637.0,2,55230,19604,15,16,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
68,1,557,557.0,1,13271,4810,0,4,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
69,1,591,591.0,2,90766,32612,31,28,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
70,1,480,480.0,1,6429,2403,0,3,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
71,1,721,721.0,2,394704,141611,140,143,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
72,1,578,578.0,2,241620,85767,93,92,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
73,1,742,742.0,2,292758,104780,109,98,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
74,1,553,553.0,2,68163,25086,15,25,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
75,1,550,550.0,1,7365,2730,0,3,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
76,1,890,890.0,1,1499397,537773,312,307,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
77,1,857,857.0,1,338769,121884,93,104,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
78,1,446,446.0,4,123286,44224,46,41,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
79,1,649,649.0,3,427791,153194,124,164,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
80,1,660,660.0,2,516407,184797,124,128,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
81,1,529,529.0,4,232300,84034,93,90,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
82,1,664,664.0,2,313729,112529,124,118,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
83,1,923,923.0,1,441647,159365,156,155,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
84,1,617,617.0,2,142996,51084,62,49,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
85,1,1005,1005.0,1,223289,80614,62,76,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
86,1,692,692.0,2,345928,123903,109,124,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
87,1,553,553.0,2,108181,38778,46,42,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
88,1,747,747.0,3,494699,177330,187,183,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
89,1,678,678.0,2,226596,81470,78,86,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
90,1,551,551.0,2,258111,91815,78,78,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
91,1,513,513.0,4,63277,22614,31,25,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
92,1,560,560.0,1,5783,2171,0,3,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
93,1,833,833.0,1,45245,16388,15,12,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
94,1,836,836.0,1,382361,138249,124,131,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
95,1,648,648.0,1,12953,4699,0,3,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
96,1,471,471.0,2,29072,10334,15,11,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
97,1,404,404.0,2,25603,9276,15,12,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
98,1,751,751.0,2,379562,136271,93,109,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
99,1,499,499.0,2,34800,12382,15,10,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
100,1,505,505.0,3,180078,64128,93,102,0.9,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
51,1,1097,1097.0,1,23990,8841,15,8,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
52,1,1111,1111.0,1,1100659,394728,514,539,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
53,1,931,931.0,1,154476,54242,46,48,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
54,1,504,504.0,1,5643,2112,0,2,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
55,1,554,554.0,1,11889,4395,0,3,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
56,1,549,549.0,1,5020,1867,0,1,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
57,1,922,922.0,1,123331,44567,31,42,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
58,1,703,703.0,1,201822,73185,78,71,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
59,1,770,770.0,1,21215,7800,0,7,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
60,1,577,577.0,1,9413,3489,0,5,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
61,1,844,844.0,1,48344,17757,0,14,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
62,1,488,488.0,1,4646,1737,15,2,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
63,1,574,574.0,1,11701,4302,15,3,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
64,1,556,556.0,1,12123,4432,15,4,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
65,1,518,518.0,1,10396,3793,15,3,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
66,1,722,722.0,1,1490739,535972,468,481,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
67,1,715,715.0,1,9759,3641,0,3,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
68,1,557,557.0,1,12991,4710,0,3,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
69,1,667,667.0,1,7455,2853,0,2,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
70,1,480,480.0,1,6423,2401,0,2,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
71,1,809,809.0,1,28867,10651,15,8,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
72,1,662,662.0,1,33116,12064,15,9,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
73,1,810,810.0,1,11775,4346,0,4,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
74,1,641,641.0,1,43180,15951,15,12,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
75,1,550,550.0,1,7359,2728,0,2,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
76,1,890,890.0,1,180887,64693,78,75,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
77,1,857,857.0,1,314583,113102,109,118,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
78,1,552,552.0,1,8309,3169,0,2,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
79,1,827,827.0,1,28370,10330,15,9,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
80,1,802,802.0,1,28373,10461,0,8,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
81,1,655,655.0,1,75608,27801,31,33,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
82,1,748,748.0,1,13573,5000,0,6,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
83,1,923,923.0,1,414433,149463,171,181,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
84,1,699,699.0,1,19271,7066,15,9,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
85,1,1005,1005.0,1,188509,68044,62,60,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
86,1,762,762.0,1,8613,3212,0,3,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
87,1,605,605.0,1,7310,2833,0,3,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
88,1,851,851.0,1,10385,3879,0,3,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
89,1,800,800.0,1,27200,10184,0,9,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
90,1,647,647.0,1,12119,4572,0,3,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
91,1,619,619.0,1,20262,7420,15,6,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
92,1,560,560.0,1,5777,2169,0,2,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
93,1,833,833.0,1,24769,9052,0,10,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
94,1,836,836.0,1,356767,128933,124,123,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
95,1,648,648.0,1,6443,2393,0,2,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
96,1,547,547.0,1,6632,2447,0,2,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
97,1,474,474.0,1,3018,1159,0,1,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
98,1,905,905.0,1,24609,9047,0,11,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
99,1,517,517.0,1,3770,1421,0,1,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
100,1,597,597.0,1,7828,2882,0,4,0.99,0.3,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
